COD_APE;DATA_INS;RESIDENZIALE;NON_RESIDENZIALE;COMUNE_CATASTALE;SEZIONE;FOGLIO;PARTICELLA;SUBALTERNO;PROPRIETA_PUBBLICA;USO_PUBBLICO;CLASSIFICAZIONE_DPR;INTERO_EDIFICIO;UNITA_IMMOBILIARE;GRUPPO_UNITA_IMMOBILIARI;NUMERO_UNITA_IMMOBILIARI;NUOVA_COSTRUZIONE;PASSAGGIO_PROPRIETA;LOCAZIONE;RISTRUTTURAZIONE_IMPORTANTE;RIQUALIFICAZIONE_ENERGETICA;OGGETTO_ALTRO;OGGETTO_ALTRO_TXT;REGIONE;COMUNE;INDIRIZZO;PIANO;INTERNO;lat;lng;location;ZONA_CLIMATICA;ANNO_COSTRUZIONE;SUPERF_UTILE_RISCALDATA;SUPERF_UTILE_RAFFRESCATA;VOLUME_LORDO_RISCALDATO;VOLUME_LORDO_RAFFRESCATO;CLIMATIZZAZIONE_INVERNALE;CLIMATIZZAZIONE_ESTIVA;VENTILAZIONE_MECCANICA;PROD_ACQUA_CALDA_SANITARIA;ILLUMINAZIONE;TRASPORTO_PERSONE_COSE;PI;PE;EDIFICIO_ENERGIA_QUASI_ZERO;CLASSE_ENERGETICA;EP_GL_NREN;Y;Z;EP_GL_REN;EMISSIONI_CO2;CONSUMI_ENERGIA_ELETTRICA;CONSUMI_GAS_NATURALE;CONSUMI_GPL;CONSUMI_CARBONE;CONSUMI_GASOLIO;CONSUMI_BIOMASSE_SOLIDE;CONSUMI_BIOMASSE_LIQUIDE;CONSUMI_BIOMASSE_GASSOSE;CONSUMI_SOLARE_FOTOVOLTAICO;CONSUMI_SOLARE_TERMICO;CONSUMI_EOLICO;CONSUMI_TELERISCALDAMENTO;CONSUMI_TELERAFFRESCAMENTO;CONSUMI_ALTRO;RIQ_CLASSE_RAGG;RIQ_EP_GL_NREN_RAGG;DS_CODICE_INTERVENTO_1;DS_TIPO_INTERVENTO_1;FL_COMPORTA_RISTRUT_1;NM_TEMPO_RITORNO_INVESTIM_1;DS_CLASSE_RAGGIUNGIBILE_1;NM_EP_GL_NREN_RAGGIUNG_1;DS_CODICE_INTERVENTO_2;DS_TIPO_INTERVENTO_2;FL_COMPORTA_RISTRUT_2;NM_TEMPO_RITORNO_INVESTIM_2;DS_CLASSE_RAGGIUNGIBILE_2;NM_EP_GL_NREN_RAGGIUNG_2;DS_CODICE_INTERVENTO_3;DS_TIPO_INTERVENTO_3;FL_COMPORTA_RISTRUT_3;NM_TEMPO_RITORNO_INVESTIM_3;DS_CLASSE_RAGGIUNGIBILE_3;NM_EP_GL_NREN_RAGGIUNG_3;DS_CODICE_INTERVENTO_4;DS_TIPO_INTERVENTO_4;FL_COMPORTA_RISTRUT_4;NM_TEMPO_RITORNO_INVESTIM_4;DS_CLASSE_RAGGIUNGIBILE_4;NM_EP_GL_NREN_RAGGIUNG_4;DS_CODICE_INTERVENTO_5;DS_TIPO_INTERVENTO_5;FL_COMPORTA_RISTRUT_5;NM_TEMPO_RITORNO_INVESTIM_5;DS_CLASSE_RAGGIUNGIBILE_5;NM_EP_GL_NREN_RAGGIUNG_5;DS_CODICE_INTERVENTO_6;DS_TIPO_INTERVENTO_6;FL_COMPORTA_RISTRUT_6;NM_TEMPO_RITORNO_INVESTIM_6;DS_CLASSE_RAGGIUNGIBILE_6;NM_EP_GL_NREN_RAGGIUNG_6;DS_CODICE_INTERVENTO_7;DS_TIPO_INTERVENTO_7;FL_COMPORTA_RISTRUT_7;NM_TEMPO_RITORNO_INVESTIM_7;DS_CLASSE_RAGGIUNGIBILE_7;NM_EP_GL_NREN_RAGGIUNG_7;ENERGIA_ESPORTATA;VETTORE_ENERGETICO;SUPERFICIE_DISPERDENTE;RAPPORTO_SV;EP_H_ND;A_SOL_EST_A_SUP_UTILE;Y_IE;CI_TIPO_IMPIANTO_1;CI_CODICE_CATASTO_1;CI_VETTORE_ENERGETICO_1;CI_POTENZA_NOMINALE_1;CI_TIPO_IMPIANTO_2;CI_VETTORE_ENERGETICO_2;CI_POTENZA_NOMINALE_2;CI_EFFICIENZA_MEDIA;CI_EPREN;CI_EPNREN;CE_TIPO_IMPIANTO_1;CE_VETTORE_ENERGETICO_1;CE_POTENZA_NOMINALE_1;CE_TIPO_IMPIANTO_2;CE_VETTORE_ENERGETICO_2;CE_POTENZA_NOMINALE_2;CE_EFFICIENZA_MEDIA;CE_EPREN;CE_EPNREN;PA_TIPO_IMPIANTO;PA_VETTORE_ENERGETICO;PA_POTENZA_NOMINALE;PA_EFFICIENZA_MEDIA;PA_EPREN;PA_EPNREN;IC_TIPO_IMPIANTO;IC_VETTORE_ENERGETICO;IC_POTENZA_NOMINALE;IC_EFFICIENZA_MEDIA;IC_EPREN;IC_EPNREN;PFR_TIPO_IMPIANTO_1;PFR_VETTORE_ENERGETICO_1;PFR_POTENZA_NOMINALE_1;PFR_EFFICIENZA_MEDIA_1;PFR_EPREN_1;PFR_EPNREN_1;PFR_TIPO_IMPIANTO_2;PFR_VETTORE_ENERGETICO_2;PFR_POTENZA_NOMINALE_2;PFR_EFFICIENZA_MEDIA_2;PFR_EPREN_2;PFR_EPNREN_2;VM_TIPO_IMPIANTO;VM_ANNO_INSTALLAZIONE;VM_VETTORE_ENERGETICO;VM_POTENZA_NOMINALE;VM_EFFICIENZA_MEDIA;VM_EPREN;VM_EPNREN;ILL_TIPO_IMPIANTO;ILL_VETTORE_ENERGETICO;ILL_POTENZA_NOMINALE;ILL_EFFICIENZA_MEDIA;ILL_EPREN;ILL_EPNREN;TPC_TIPO_IMPIANTO_1;TPC_VETTORE_ENERGETICO_1;TPC_POTENZA_NOMINALE_1;TPC_EFFICIENZA_MEDIA_1;TPC_EPREN_1;TPC_EPNREN_1;TPC_TIPO_IMPIANTO_2;TPC_VETTORE_ENERGETICO_2;TPC_POTENZA_NOMINALE_2;TPC_EFFICIENZA_MEDIA_2;TPC_EPREN_2;TPC_EPNREN_2;SOPRALLUOGO;SW_REQUISITI;SW_SEMPLIFICATO;ENTE_PUBBLICO;TECNICO_ABILITATO;SOCIETA;NOME_DENOMINAZIONE_CERT;TITOLO_CERT;ORDINE_CERT;potential_energyuse_reduction
1514601135320;05/05/2020;True;False;MILANO;;378;202;824;False;False;E.1 (1);False;True;False;32;False;True;False;False;False;False;;Lombardia;MILANO;viale Forze Armate 4;1;;45.46374253592406;9.139412743955829;(45.463742535924055, 9.139412743955827);E;1946-1960;57.76;0.0;293.48;0.0;True;False;False;True;False;False;red;yellow;False;F;328.74;B (119,85);;9.2;63.77;1130.11;1608.15;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;128.16;1.0;Fabbricato - involucro opaco;No;7.5;6.0;128.16;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;7.5;6.0;128.16;0.0;;187.39;0.64;233.17;0.01;0.19;Generatore a combustione;;Gas naturale;95.0;Generatore a combustione;Gas naturale;95.0;0.8;0.0;290.59;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.49;9.2;38.15;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Nadia Cavalleri;Diploma di geometra;Altro;200.58
1514601539018;22/06/2018;True;False;MILANO;;314;6;793;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Lodovico Settala 19;T-1-2;;45.478919343062344;9.204470556287736;(45.47891934306234, 9.204470556287735);E;1930;100.0;100.0;536.92;536.92;True;True;False;True;False;False;red;red;False;F;379.1;B (124,37);;7.36;73.11;1566.32;3339.64;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;178.49;1.0;Fabbricato - involucro opaco;No;6.9;6.0;178.49;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;6.9;6.0;178.49;0.0;;341.31;0.64;261.06;0.07;0.38;Generatore a combustione;WG1BL34375595303;Gas naturale;343.8;;;;0.86;2.16;304.96;Pompa di calore;Energia elettrica;260.0;;;;1.14;5.2;21.58;Generatore a combustione;Gas naturale;356.7;0.3;0.0;52.57;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;michela mosca;Laurea magistrale in architettura;Ordine degli architetti;200.61
1514600250120;28/01/2020;True;False;MILANO;;180;215;708;False;False;E.1 (1);False;True;False;13;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Casella 45;;;45.49494949760534;9.142909372415431;(45.49494949760534, 9.142909372415431);E;1961-1976;39.56;39.56;181.2;181.2;True;True;False;True;False;False;red;red;False;F;378.8;A2 (90,16);;20.12;74.74;1693.64;1119.36;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;178.17;1.0;Fabbricato - involucro opaco;Si;25.0;7.0;189.8;2.0;Fabbricato - involucro trasparente;No;18.0;9.0;363.74;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;Si;23.0;6.0;178.17;0.0;;136.11;0.75;195.35;0.07;0.56;Generatore a combustione;;Gas naturale;145.0;;;;0.66;0.0;295.32;Pompa di calore;Energia elettrica;5.8;;;;0.74;12.05;50.01;;;;0.51;8.07;33.47;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;anna tanzi;Laurea magistrale in ingegneria;Ordine degli ingegneri;200.63000000000002
1514600716719;20/03/2019;True;False;MILANO;;355;510;701;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;via Carlo Goldoni 28;5;;45.46910691880671;9.21205722889371;(45.469106918806695, 9.21205722889371);E;1961-1976;71.26;71.26;273.22;273.22;True;True;False;True;False;False;red;green;False;G;275.38;B (53,24);;5.05;53.07;765.67;1737.11;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;Si;10.0;7.0;74.73;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;58.28;0.21;79.46;0.0;0.0;Generatore a combustione;;Gas naturale;860.0;;;;0.34;0.56;237.07;Pompa di calore;Energia elettrica;3.55;;;;0.32;4.47;18.57;Generatore a combustione;Gas naturale;860.0;0.88;0.01;19.73;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;giovanni carlo scollo;Diploma di geometra;Collegio dei geometri;200.64999999999998
1514602269516;28/07/2016;True;False;MILANO;;196;256;24;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Zuretti 53;5;;45.49536619042711;9.20947508526722;(45.49536619042712, 9.20947508526722);E;1946-1960;35.47;0.0;130.06;0.0;True;False;False;True;False;False;red;yellow;False;G;244.18;B (43,87);;1.16;46.62;87.37;813.51;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;A1;43.48;1.0;Fabbricato - involucro opaco;Si;4.9;9.0;121.99;2.0;Fabbricato - involucro trasparente;No;7.3;10.0;187.97;3.0;Impianto climatizzazione - inverno;Si;7.0;10.0;193.05;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;6.8;4.0;43.48;0.0;;42.81;0.33;125.15;0.02;0.17;Generatore a combustione;C94JI95508640603;Gas naturale;142.0;;;;0.56;1.16;222.65;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;20.8;0.73;0.0;21.53;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;200.70000000000002
1514602455519;26/09/2019;True;False;MILANO;;125;136;748;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;VIA VILLAPIZZONE 26;1;;45.501252915536135;9.142252167089495;(45.501252915536135, 9.142252167089497);E;2019;241.4;241.4;1570.35;1570.35;True;True;False;True;False;False;red;yellow;False;G;353.25;B (99,35);;0.65;67.3;332.16;8108.31;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;152.51;1.0;Fabbricato - involucro opaco;No;4.4;7.0;152.51;2.0;Fabbricato - involucro trasparente;No;1e-08;10.0;353.25;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;4.4;7.0;152.51;0.0;;656.03;0.42;262.19;0.03;0.98;Generatore a combustione;;Gas naturale;26.0;;;;0.78;0.0;336.11;Pompa di calore;Energia elettrica;5.0;;;;2.51;0.65;2.68;Generatore a combustione;Gas naturale;26.0;0.78;0.0;14.46;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;DANIELE LAMBERTO PIPANI;Diploma di geometra;Collegio dei geometri;200.74
1514602257717;04/08/2017;True;False;MILANO;;357;636;702;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;VIA REINA 21;T;;45.46686136052822;9.226832887548737;(45.46686136052822, 9.226832887548735);E;1920;154.0;0.0;599.66;0.0;True;False;False;True;False;False;red;red;False;G;393.74;C (74,72);;10.0;76.25;3277.96;5197.33;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;F;192.99;1.0;Fabbricato - involucro opaco;No;4.2;10.0;240.03;2.0;Fabbricato - involucro trasparente;No;8.2;10.0;344.56;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.2;9.0;192.99;0.0;;363.51;0.61;274.84;0.08;1.03;Generatore a combustione;;Gas naturale;32.0;;;;0.78;0.0;352.24;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;10.0;41.51;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;LUCA SIGNORONI;Diploma di geometra;Collegio dei geometri;200.75
1514600832920;11/03/2020;True;False;MILANO;;132;68;24;False;False;E.1 (1);False;True;False;32;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Caianello 13;;;45.50056657071875;9.173990955498775;(45.50056657071876, 9.173990955498777);E;1930-1945;59.0;0.0;265.0;0.0;True;False;False;True;False;False;red;green;False;G;296.91;A4 (0,0);;0.0;56.5;0.0;1678.4;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;96.15;1.0;Fabbricato - involucro opaco;Si;11.0;7.0;118.72;2.0;Fabbricato - involucro trasparente;No;8.0;10.0;274.12;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;Si;11.0;6.0;96.15;0.0;;220.51;0.83;193.74;0.02;0.0;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;264.36;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;32.54;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Andrea Nardin;Laurea magistrale in pianificazione territoriale ed urbanistica;Ordine degli architetti;200.76000000000002
1514602141018;18/09/2018;True;False;MILANO;;60;236;1;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;VIA FILIPPO PALIZZI 86;T;;45.50819513089054;9.13724503917465;(45.508195130890535, 9.137245039174648);E;1930-1945;17.15;0.0;100.76;0.0;True;False;False;True;False;False;red;red;False;G;577.27;B (85,57);;0.72;109.94;26.1;943.68;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;G;376.5;1.0;Fabbricato - involucro opaco;Si;14.3;10.0;441.24;2.0;Fabbricato - involucro trasparente;No;15.5;10.0;529.59;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;14.6;10.0;376.5;0.0;;84.32;0.84;354.7;0.15;0.17;Generatore a combustione;;Gas naturale;24.0;;;;0.66;0.72;536.57;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;24.0;0.78;0.0;40.7;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;GIOVANNI DRAGO;Diploma di laurea in architettura;Ordine degli architetti;200.76999999999998
1514600685220;29/02/2020;True;False;MILANO;;136;189;505;False;False;E.1 (1);False;True;False;26;False;True;False;False;False;False;;Lombardia;MILANO;Via Carlo Imbonati 7;5;;45.49865559511778;9.184119379921203;(45.49865559511778, 9.184119379921205);E;1930-1945;29.62;0.0;120.7;0.0;True;False;False;True;False;False;red;yellow;False;G;425.89;B (66,15);;0.0;81.04;0.0;1208.66;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;F;225.12;1.0;Fabbricato - involucro opaco;No;4.0;10.0;247.6;2.0;Fabbricato - involucro trasparente;No;20.3;10.0;402.96;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.9;9.0;225.12;0.0;;84.05;0.7;277.02;0.02;1.37;Generatore a combustione;;Gas naturale;24.06;;;;0.69;0.0;401.25;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;24.06;0.75;0.0;24.64;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Michelangelo Salerno;Diploma di geometra;Altro;200.76999999999998
1514602065816;13/07/2016;True;False;MILANO;;138;18;707;False;False;E.1(1);False;True;False;13;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Monzambano 7;;;45.504291373852595;9.18678761889049;(45.50429137385259, 9.18678761889049);E;1946-1960;50.0;0.0;206.48;0.0;True;False;False;True;False;False;red;yellow;False;G;334.9;C (78,75);;13.82;65.55;1470.18;1329.71;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;E;134.12;1.0;Fabbricato - involucro opaco;Si;5.0;8.0;134.12;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;Si;5.0;8.0;134.12;0.0;;125.69;0.61;169.52;0.02;0.6;Generatore a combustione;KP5VT27934322003;Gas naturale;108.0;;;;0.61;0.02;277.64;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;13.8;57.26;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Luca Meregalli;Diploma di laurea in architettura;;200.77999999999997
1514601900916;30/06/2016;True;False;MILANO;;225;20;730;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Lambertenghi 34;4;;45.48888360115012;9.188582168241435;(45.48888360115012, 9.188582168241437);E;1960;105.59;0.0;428.73;0.0;True;False;False;False;False;False;red;yellow;False;G;270.23;B (32,75);;0.0;51.42;0.0;2733.93;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;B;69.45;1.0;Fabbricato - involucro opaco;Si;9.3;8.0;135.4;2.0;Fabbricato - involucro trasparente;No;8.8;10.0;225.63;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;9.4;5.0;69.45;0.0;;281.4;0.66;198.04;0.02;0.28;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;270.23;;;;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;200.78000000000003
1514601341219;21/05/2019;True;False;MILANO;;134;170;29;False;False;E.1 (1);False;True;False;30;False;True;False;False;False;False;;Lombardia;MILANO;Via Conte Verde 27;T;;45.50310398283777;9.17756394140284;(45.50310398283777, 9.17756394140284);E;1946-1960;47.97;47.97;205.79;205.79;True;True;False;True;False;False;red;yellow;False;G;384.14;B (95,36);;4.29;73.66;437.43;1683.85;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;183.25;1.0;Fabbricato - involucro opaco;Si;7.7;8.0;210.32;2.0;Fabbricato - involucro trasparente;No;11.3;10.0;349.62;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;8.6;7.0;183.25;0.0;;123.22;0.6;207.43;0.01;0.62;Generatore a combustione;1C6LC15399412903;Gas naturale;24.0;;;;0.59;2.28;353.98;Pompa di calore;Energia elettrica;3.5;;;;0.54;1.86;7.72;Generatore a combustione;Gas naturale;24.0;0.86;0.14;22.44;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;200.89
1514602709219;16/10/2019;True;False;MILANO;;132;211;41;False;False;E.1 (1);False;True;False;37;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Viale Jenner 60;9;;45.49698654395982;9.173816230347363;(45.49698654395982, 9.173816230347363);E;1961-1976;62.1;0.0;204.06;0.0;True;False;False;True;False;False;red;yellow;False;G;334.11;B (48,2);;1.08;63.72;142.79;1961.29;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;10.0;6.0;133.19;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;118.45;0.58;155.62;0.02;0.43;Generatore a combustione;;Gas naturale;348.0;;;;0.7;0.04;222.67;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;18.3;0.16;1.05;111.45;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Andrea Ferrentino;Diploma di geometra;Collegio dei geometri;200.92000000000002
1514600543519;02/03/2019;True;False;MILANO;;327;7;705;False;False;E.1 (1);False;True;False;7;False;False;True;False;False;True;Annuncio commerciale;Lombardia;MILANO;via Airaghi  49;;;45.47547625100156;9.085041705347633;(45.47547625100156, 9.085041705347631);E;1930-1945;74.56;0.0;376.27;0.0;True;False;False;True;False;False;red;green;False;G;369.76;B (79,66);;0.0;70.36;0.0;2641.49;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;Si;2.0;8.0;168.76;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;240.28;0.64;248.96;0.02;0.14;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;339.72;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;30.04;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Matteo Roberto Longoni;Laurea magistrale in architettura;Ordine degli architetti;201.0
1514603634119;19/12/2019;True;False;MILANO;;553;16;30;False;False;E.1 (1);False;True;False;1;False;False;False;False;False;True;usi consentiti;Lombardia;MILANO;via brembo 17;1;;45.44443986839287;9.20945442218528;(45.44443986839287, 9.209454422185281);E;1930-1945;57.98;0.0;255.4;0.0;True;False;False;True;False;False;red;green;False;G;281.77;C (61,02);;13.47;55.4;1661.36;1254.91;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;1.3;7.0;80.76;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;38.09;0.15;42.89;0.01;0.0;Generatore a combustione;PQ98W25044933903;Gas naturale;368.0;;;;0.19;0.44;227.72;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;13.03;54.05;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;DAVIDE ROSSINI;Diploma di laurea in ingegneria;Ordine degli ingegneri;201.01
1514602824819;25/10/2019;True;False;MILANO;;440;244;820;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;via Sciesa 24/A;2;;45.45985251180803;9.208690706845656;(45.45985251180803, 9.208690706845656);E;1972;57.41;0.0;224.52;0.0;True;False;False;True;False;False;red;red;False;G;353.49;B (70,67);;0.0;67.26;0.0;1944.41;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;E;152.47;1.0;Fabbricato - involucro opaco;Si;8.6;8.0;176.6;2.0;Fabbricato - involucro trasparente;No;15.8;10.0;328.14;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;9.6;8.0;152.47;0.0;;169.35;0.75;253.14;0.03;0.46;Generatore a combustione;7Z4MD31613336203;Gas naturale;23.3;;;;0.77;0.0;330.53;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;23.3;0.81;0.0;22.96;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Roberto Acquavia;Diploma di laurea in ingegneria;Ordine degli ingegneri;201.02
1514602963418;07/12/2018;True;False;MILANO;;231;82;15;False;False;E.1 (1);False;True;False;6;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;VIALE MONZA 83;2;;45.495109088254864;9.218523637008797;(45.49510908825486, 9.218523637008795);E;1961-1976;64.06;0.0;217.81;0.0;True;False;False;True;False;False;red;yellow;False;G;261.04;B (56,97);;0.67;49.76;90.71;1585.28;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;10.0;7.0;60.02;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;86.22;0.4;135.81;0.05;0.14;Generatore a combustione;;Gas naturale;24.0;;;;0.57;0.65;237.08;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;24.0;0.75;0.02;23.95;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Roberto Bozza;Diploma di geometra;Collegio dei geometri;201.02
